%
% Comments go after a '%' sign.
%
%
% Relation: 18F0269
%
%
% Attributes: 8     Instances: 8820
%
%

@relation 18F0269

@attribute 'command' numeric
@attribute 'extradata' numeric
@attribute 'requirement' numeric
@attribute 'frame_window_start' numeric
@attribute 'frame_window_end' numeric
@attribute 'starting_frame' numeric
@attribute 'move' numeric
@attribute 'option' {'auto','manual'}

@data
4611686052787126848,10,0,1,8,1,1539,'manual'
4611686022722355344,10,0,1,8,1,1489,'manual'
4611686035607257232,10,0,1,8,1,1511,'manual'
4611686052787126416,10,0,1,8,1,1524,'manual'
4611686022722355200,10,0,1,8,1,1487,'manual'
4611686022722355200,15,0,1,15,15,1490,'manual'
4611686022722355200,15,0,1,23,23,1493,'manual'
4611686022722355200,15,0,1,31,31,1496,'manual'
4611686027017322496,29,302,1,8,1,219,'manual'
4611686027017322496,13,1214,1,8,1,219,'manual'
4611686027017322496,29,421,1,8,1,219,'manual'
4611686027017322496,15,421,1,31,31,1505,'manual'
4611686035607257088,10,0,1,8,1,1509,'manual'
4611686035607257088,15,0,1,15,15,1515,'manual'
4611686035607257088,15,0,1,23,23,1518,'manual'
4611686035607257088,15,0,1,31,31,1521,'manual'
4611686052787126272,10,0,1,8,1,1537,'manual'
4611686052787126272,15,0,1,15,15,1525,'manual'
4611686052787126272,15,0,1,23,23,1528,'manual'
4611686052787126272,15,0,1,31,31,1531,'manual'
32779,0,0,0,0,17,1408,'manual'
32779,0,0,0,0,13,1426,'manual'
32779,0,0,0,0,73,1445,'manual'
32768,0,0,46,32767,46,32769,'manual'
4611686031312290304,13,141,1,8,1,1854,'manual'
4611686031312290304,13,302,1,8,1,1854,'manual'
4611686031312290304,13,308,1,8,1,1854,'manual'
4611686031312290304,13,1216,1,8,1,1854,'manual'
4611686031312289792,13,0,1,8,1,1854,'manual'
4611686027017323008,13,0,1,8,1,1651,'manual'
4611686022722355200,27,40,1,8,1,1500,'manual'
4611686027017322496,18,40,1,8,8,1503,'manual'
4611686035607257088,17,40,1,8,8,1513,'manual'
4611686052787126272,17,40,1,8,8,1535,'manual'
4611686031312289792,10,0,1,8,1,1854,'manual'
4611686069966995456,10,0,1,8,1,1510,'manual'
4611686022722355200,10,0,1,8,1,1488,'manual'
4611686022722355200,15,0,1,15,15,1491,'manual'
4611686022722355200,15,0,1,23,23,1494,'manual'
4611686022722355200,15,0,1,31,31,1497,'manual'
4611686027017322496,10,421,1,8,1,1651,'manual'
4611686027017322496,15,0,1,31,31,1506,'manual'
4611686035607257088,10,0,1,8,1,1510,'manual'
4611686035607257088,15,0,1,15,15,1516,'manual'
4611686035607257088,15,0,1,23,23,1519,'manual'
4611686035607257088,15,0,1,31,31,1522,'manual'
4611686052787126272,10,0,1,8,1,1539,'manual'
4611686052787126272,15,0,1,15,15,1526,'manual'
4611686052787126272,15,0,1,23,23,1529,'manual'
4611686052787126272,15,0,1,31,31,1532,'manual'
16,2,280,1,8,1,2158,'manual'
16,2,282,1,8,1,2159,'manual'
64,2,280,1,8,1,2156,'manual'
64,2,282,1,8,1,2157,'manual'
32,0,40,1,1,1,32769,'manual'
32,21,40,1,8,1,1469,'manual'
112,10,0,1,8,1,1464,'manual'
32779,0,0,0,0,17,1408,'manual'
32779,0,0,0,0,4,1440,'manual'
32779,0,0,0,0,73,1445,'manual'
32768,0,0,46,32767,46,32769,'manual'
4611686022722355200,27,40,1,8,1,1501,'manual'
4611686027017322496,18,40,1,8,8,1504,'manual'
4611686035607257088,17,40,1,8,8,1514,'manual'
4611686052787126272,17,40,1,8,8,1536,'manual'
4611686031312289792,10,0,1,8,1,1826,'manual'
4611686069966995456,10,0,1,8,1,1511,'manual'
4611686022722355200,10,0,1,8,1,1489,'manual'
4611686022722355200,15,0,1,15,15,1492,'manual'
4611686022722355200,15,0,1,23,23,1495,'manual'
4611686022722355200,15,0,1,31,31,1498,'manual'
4611686027017322496,10,0,1,8,1,219,'manual'
4611686027017322496,15,0,1,31,31,1507,'manual'
4611686035607257088,10,0,1,8,1,1511,'manual'
4611686035607257088,15,0,1,15,15,1517,'manual'
4611686035607257088,15,0,1,23,23,1520,'manual'
4611686035607257088,15,0,1,31,31,1523,'manual'
4611686052787126272,10,0,1,8,1,1524,'manual'
4611686052787126272,15,0,1,15,15,1527,'manual'
4611686052787126272,15,0,1,23,23,1530,'manual'
4611686052787126272,15,0,1,31,31,1533,'manual'
16,2,280,1,8,1,2158,'manual'
16,2,282,1,8,1,2159,'manual'
16,10,0,1,8,1,62,'manual'
32779,0,0,0,0,17,1408,'manual'
32779,0,0,0,0,4,1440,'manual'
32779,0,0,0,0,73,1445,'manual'
32768,0,0,46,32767,46,32769,'manual'
0,28,0,8,8,8,1502,'auto'
32768,0,0,46,32767,46,32769,'manual'
4611686052787126272,17,202,1,8,8,566,'manual'
0,17,0,8,8,8,1512,'auto'
32768,0,0,46,32767,46,32769,'manual'
0,17,0,8,8,8,1534,'auto'
32768,0,0,46,32767,46,32769,'manual'
0,18,0,8,8,8,1504,'auto'
32768,0,0,46,32767,46,32769,'manual'
4611686052787126272,17,202,1,8,8,566,'manual'
0,17,0,8,8,8,1514,'auto'
32768,0,0,46,32767,46,32769,'manual'
0,17,0,8,8,8,1536,'auto'
32768,0,0,46,32767,46,32769,'manual'
0,18,0,8,8,8,1503,'auto'
32768,0,0,46,32767,46,32769,'manual'
4611686052787126272,17,202,1,8,8,566,'manual'
0,17,0,8,8,8,1513,'auto'
32768,0,0,46,32767,46,32769,'manual'
0,17,0,8,8,8,1535,'auto'
32768,0,0,46,32767,46,32769,'manual'
0,0,22,1,32767,1,32771,'auto'
0,0,1218,1,32767,1,32774,'auto'
32768,0,0,60,32767,60,32774,'manual'
0,0,1218,1,32767,1,32774,'auto'
32768,0,0,60,32767,60,32772,'manual'
0,0,1218,1,32767,1,32774,'auto'
32768,0,0,60,32767,60,73,'manual'
0,0,1218,1,32767,1,32774,'auto'
32768,0,0,0,0,0,74,'manual'
0,0,22,1,32767,1,32771,'auto'
4611686022722355204,30,24,1,32767,1,80,'manual'
4611686022722355204,30,26,1,32767,1,82,'manual'
4611686022722355204,30,28,1,32767,1,82,'manual'
4611686022722355204,30,30,1,32767,1,80,'manual'
4611686022722355488,30,24,1,32767,1,82,'manual'
4611686022722355488,30,26,1,32767,1,80,'manual'
4611686022722355488,30,28,1,32767,1,80,'manual'
4611686022722355488,30,30,1,32767,1,82,'manual'
4611686069966995456,15,32,1,32767,1,182,'manual'
4611686035607257092,2,280,1,32767,1,164,'manual'
4611686035607257092,2,282,1,32767,1,164,'manual'
4611686052787126276,2,280,1,32767,1,165,'manual'
4611686052787126276,2,282,1,32767,1,165,'manual'
4611686035607257152,4,40,1,32767,1,124,'manual'
4611686052787126336,4,40,1,32767,1,125,'manual'
4611686069966995456,0,198,1,32767,1,566,'manual'
4611686069966995456,0,185,1,32767,1,566,'manual'
4611686035607257152,4,0,1,32767,1,108,'manual'
4611686052787126336,4,0,1,32767,1,109,'manual'
4611686035607257088,2,280,1,32767,1,164,'manual'
4611686035607257088,2,282,1,32767,1,164,'manual'
4611686052787126272,2,280,1,32767,1,165,'manual'
4611686052787126272,2,282,1,32767,1,165,'manual'
4611686035607257088,2,0,1,32767,1,162,'manual'
4611686052787126272,2,0,1,32767,1,163,'manual'
906,2,280,1,32767,1,99,'manual'
906,2,282,1,32767,1,103,'manual'
16,0,40,1,32767,1,150,'manual'
64,4,40,1,32767,1,123,'manual'
906,2,0,1,32767,1,95,'manual'
64,4,0,1,32767,1,107,'manual'
16,4,0,1,32767,1,148,'manual'
32768,0,0,60,32767,60,32775,'manual'
0,0,22,1,32767,1,32771,'auto'
4611686022722355204,30,24,1,32767,1,80,'manual'
4611686022722355204,30,26,1,32767,1,82,'manual'
4611686022722355204,30,28,1,32767,1,82,'manual'
4611686022722355204,30,30,1,32767,1,80,'manual'
4611686022722355488,30,24,1,32767,1,82,'manual'
4611686022722355488,30,26,1,32767,1,80,'manual'
4611686022722355488,30,28,1,32767,1,80,'manual'
4611686022722355488,30,30,1,32767,1,82,'manual'
4611686069966995456,15,32,1,32767,1,182,'manual'
4611686035607257092,2,280,1,32767,1,164,'manual'
4611686035607257092,2,282,1,32767,1,164,'manual'
4611686052787126276,2,280,1,32767,1,165,'manual'
4611686052787126276,2,282,1,32767,1,165,'manual'
4611686035607257152,4,40,1,32767,1,124,'manual'
4611686052787126336,4,40,1,32767,1,125,'manual'
4611686069966995456,0,198,1,32767,1,566,'manual'
4611686069966995456,0,185,1,32767,1,566,'manual'
4611686035607257152,4,0,1,32767,1,108,'manual'
4611686052787126336,4,0,1,32767,1,109,'manual'
4611686035607257088,2,280,1,32767,1,164,'manual'
4611686035607257088,2,282,1,32767,1,164,'manual'
4611686052787126272,2,280,1,32767,1,165,'manual'
4611686052787126272,2,282,1,32767,1,165,'manual'
4611686035607257088,2,0,1,32767,1,162,'manual'
4611686052787126272,2,0,1,32767,1,163,'manual'
906,2,280,1,32767,1,99,'manual'
906,2,282,1,32767,1,103,'manual'
16,0,40,1,32767,1,150,'manual'
64,4,40,1,32767,1,123,'manual'
906,2,0,1,32767,1,95,'manual'
64,4,0,1,32767,1,107,'manual'
16,4,0,1,32767,1,148,'manual'
32768,0,0,1,32767,1,32775,'manual'
4611686069966995456,15,32,1,32767,1,182,'manual'
4611686035607257092,2,280,1,32767,1,164,'manual'
4611686035607257092,2,282,1,32767,1,164,'manual'
4611686052787126276,2,280,1,32767,1,165,'manual'
4611686052787126276,2,282,1,32767,1,165,'manual'
4611686035607257152,4,40,1,32767,1,124,'manual'
4611686052787126336,4,40,1,32767,1,125,'manual'
4611686069966995456,0,198,1,32767,1,566,'manual'
4611686069966995456,0,185,1,32767,1,566,'manual'
4611686035607257152,4,0,1,32767,1,108,'manual'
4611686052787126336,4,0,1,32767,1,109,'manual'
4611686035607257088,2,280,1,32767,1,164,'manual'
4611686035607257088,2,282,1,32767,1,164,'manual'
4611686052787126272,2,280,1,32767,1,165,'manual'
4611686052787126272,2,282,1,32767,1,165,'manual'
4611686035607257088,2,0,1,32767,1,162,'manual'
4611686052787126272,2,0,1,32767,1,163,'manual'
906,2,280,1,32767,1,99,'manual'
906,2,282,1,32767,1,103,'manual'
16,0,40,1,32767,1,150,'manual'
64,4,40,1,32767,1,123,'manual'
906,2,0,1,32767,1,95,'manual'
64,4,0,1,32767,1,107,'manual'
16,4,0,1,32767,1,148,'manual'
32768,0,0,1,32767,1,79,'manual'
4611686069966995456,15,32,1,32767,1,182,'manual'
4611686035607257092,2,280,1,32767,1,164,'manual'
4611686035607257092,2,282,1,32767,1,164,'manual'
4611686052787126276,2,280,1,32767,1,165,'manual'
4611686052787126276,2,282,1,32767,1,165,'manual'
4611686035607257152,4,40,1,32767,1,124,'manual'
4611686052787126336,4,40,1,32767,1,125,'manual'
4611686069966995456,0,198,1,32767,1,566,'manual'
4611686069966995456,0,185,1,32767,1,566,'manual'
4611686035607257152,4,0,1,32767,1,108,'manual'
4611686052787126336,4,0,1,32767,1,109,'manual'
4611686035607257088,2,280,1,32767,1,164,'manual'
4611686035607257088,2,282,1,32767,1,164,'manual'
4611686052787126272,2,280,1,32767,1,165,'manual'
4611686052787126272,2,282,1,32767,1,165,'manual'
4611686035607257088,2,0,1,32767,1,162,'manual'
4611686052787126272,2,0,1,32767,1,163,'manual'
906,2,280,1,32767,1,99,'manual'
906,2,282,1,32767,1,103,'manual'
16,0,40,1,32767,1,150,'manual'
64,4,40,1,32767,1,123,'manual'
906,2,0,1,32767,1,95,'manual'
64,4,0,1,32767,1,107,'manual'
16,4,0,1,32767,1,148,'manual'
32768,0,0,60,32767,60,79,'manual'
4611686069966995456,31,32,1,35,35,182,'manual'
4611686035607257152,4,40,1,35,35,124,'manual'
4611686052787126336,4,40,1,35,35,125,'manual'
4611686035607257152,4,0,1,35,35,108,'manual'
4611686052787126336,4,0,1,35,35,109,'manual'
4611686035607257088,2,40,1,35,35,164,'manual'
4611686052787126272,2,40,1,35,35,165,'manual'
4611686035607257088,2,0,1,35,35,162,'manual'
4611686052787126272,2,0,1,35,35,163,'manual'
16,4,40,25,35,35,107,'manual'
64,4,40,25,35,35,123,'manual'
64,4,0,25,35,35,107,'manual'
16,4,0,25,35,35,148,'manual'
4,32,0,25,25,25,81,'manual'
942,2,280,35,35,35,99,'manual'
942,2,282,35,35,35,103,'manual'
942,2,0,35,35,35,95,'manual'
32768,5,0,0,0,0,32777,'manual'
32768,0,0,45,32767,45,89,'manual'
4611686069966995456,31,32,1,35,35,182,'manual'
4611686035607257152,4,40,1,35,35,124,'manual'
4611686052787126336,4,40,1,35,35,125,'manual'
4611686035607257152,4,0,1,35,35,108,'manual'
4611686052787126336,4,0,1,35,35,109,'manual'
4611686035607257088,2,40,1,35,35,164,'manual'
4611686052787126272,2,40,1,35,35,165,'manual'
4611686035607257088,2,0,1,32767,35,162,'manual'
4611686052787126272,2,0,1,32767,35,163,'manual'
16,4,40,25,35,35,107,'manual'
64,4,40,25,35,35,123,'manual'
64,4,0,25,35,35,107,'manual'
16,4,0,25,35,35,148,'manual'
4,32,0,25,25,25,83,'manual'
942,2,280,35,35,35,99,'manual'
942,2,282,35,35,35,103,'manual'
942,2,0,35,35,35,95,'manual'
32768,0,0,0,0,0,32774,'manual'
32768,0,0,45,32767,45,89,'manual'
0,0,22,1,32767,32767,373,'auto'
0,0,1218,1,32767,1,32777,'auto'
32768,0,0,60,32767,60,32777,'manual'
0,0,22,1,32767,1,373,'auto'
0,0,1218,1,32767,1,32780,'auto'
32768,0,0,60,32767,60,32780,'manual'
0,0,22,1,32767,1,373,'auto'
4611686022722355204,30,24,1,32767,1,93,'manual'
4611686022722355204,30,26,1,32767,1,91,'manual'
4611686022722355204,30,28,1,32767,1,91,'manual'
4611686022722355204,30,30,1,32767,1,93,'manual'
4611686022722355488,30,24,1,32767,1,91,'manual'
4611686022722355488,30,26,1,32767,1,93,'manual'
4611686022722355488,30,28,1,32767,1,93,'manual'
4611686022722355488,30,30,1,32767,1,91,'manual'
4611686069966995456,2,1234,1,32767,1,566,'manual'
4611686069966995456,2,1236,1,32767,1,566,'manual'
4611686035607257088,2,280,1,32767,1,184,'manual'
4611686035607257088,2,282,1,32767,1,184,'manual'
4611686052787126272,2,280,1,32767,1,186,'manual'
4611686052787126272,2,282,1,32767,1,186,'manual'
4611686035607257088,2,0,1,32767,1,188,'manual'
4611686052787126272,2,0,1,32767,1,194,'manual'
64,2,280,1,32767,1,141,'manual'
64,2,282,1,32767,1,141,'manual'
16,0,280,1,32767,1,153,'manual'
16,0,282,1,32767,1,153,'manual'
64,2,0,1,32767,1,140,'manual'
16,2,0,1,32767,1,152,'manual'
906,2,0,1,32767,1,139,'manual'
32768,0,0,60,32767,60,32778,'manual'
0,0,22,1,32767,1,373,'auto'
4611686022722355204,30,24,1,32767,1,93,'manual'
4611686022722355204,30,26,1,32767,1,91,'manual'
4611686022722355204,30,28,1,32767,1,91,'manual'
4611686022722355204,30,30,1,32767,1,93,'manual'
4611686022722355488,30,24,1,32767,1,91,'manual'
4611686022722355488,30,26,1,32767,1,93,'manual'
4611686022722355488,30,28,1,32767,1,93,'manual'
4611686022722355488,30,30,1,32767,1,91,'manual'
4611686069966995456,2,1234,1,32767,1,566,'manual'
4611686069966995456,2,1236,1,32767,1,566,'manual'
4611686035607257088,2,280,1,32767,1,184,'manual'
4611686035607257088,2,282,1,32767,1,184,'manual'
4611686052787126272,2,280,1,32767,1,186,'manual'
4611686052787126272,2,282,1,32767,1,186,'manual'
4611686035607257088,2,0,1,32767,1,188,'manual'
4611686052787126272,2,0,1,32767,1,194,'manual'
64,2,280,1,32767,1,141,'manual'
64,2,282,1,32767,1,141,'manual'
16,0,280,1,32767,1,153,'manual'
16,0,282,1,32767,1,153,'manual'
64,2,0,1,32767,1,140,'manual'
16,2,0,1,32767,1,152,'manual'
906,2,0,1,32767,1,139,'manual'
32768,0,0,1,32767,1,32778,'manual'
0,0,22,1,32767,1,373,'auto'
4611686022722355204,30,24,1,32767,1,93,'manual'
4611686022722355204,30,26,1,32767,1,91,'manual'
4611686022722355204,30,28,1,32767,1,91,'manual'
4611686022722355204,30,30,1,32767,1,93,'manual'
4611686022722355488,30,24,1,32767,1,91,'manual'
4611686022722355488,30,26,1,32767,1,93,'manual'
4611686022722355488,30,28,1,32767,1,93,'manual'
4611686022722355488,30,30,1,32767,1,91,'manual'
4611686069966995456,2,1234,1,32767,1,566,'manual'
4611686069966995456,2,1236,1,32767,1,566,'manual'
4611686035607257088,2,280,1,32767,1,184,'manual'
4611686035607257088,2,282,1,32767,1,184,'manual'
4611686052787126272,2,280,1,32767,1,186,'manual'
4611686052787126272,2,282,1,32767,1,186,'manual'
4611686035607257088,2,0,1,32767,1,188,'manual'
4611686052787126272,2,0,1,32767,1,194,'manual'
64,2,280,1,32767,1,141,'manual'
64,2,282,1,32767,1,141,'manual'
16,0,280,1,32767,1,153,'manual'
16,0,282,1,32767,1,153,'manual'
64,2,0,1,32767,1,140,'manual'
16,2,0,1,32767,1,152,'manual'
906,2,0,1,32767,1,139,'manual'
32768,0,0,1,32767,1,32778,'manual'
0,0,22,1,32767,1,373,'auto'
4611686069966995456,2,1234,1,32767,1,566,'manual'
4611686069966995456,2,1236,1,32767,1,566,'manual'
4611686035607257088,2,280,1,32767,1,184,'manual'
4611686035607257088,2,282,1,32767,1,184,'manual'
4611686052787126272,2,280,1,32767,1,186,'manual'
4611686052787126272,2,282,1,32767,1,186,'manual'
4611686035607257088,2,0,1,32767,1,188,'manual'
4611686052787126272,2,0,1,32767,1,194,'manual'
64,2,280,1,32767,1,141,'manual'
64,2,282,1,32767,1,141,'manual'
16,0,280,1,32767,1,153,'manual'
16,0,282,1,32767,1,153,'manual'
64,2,0,1,32767,1,140,'manual'
16,2,0,1,32767,1,152,'manual'
906,2,0,1,32767,1,139,'manual'
32768,0,0,1,32767,1,90,'manual'
0,0,22,1,32767,1,373,'auto'
4611686069966995456,2,1234,1,32767,1,566,'manual'
4611686069966995456,2,1236,1,32767,1,566,'manual'
4611686035607257088,2,280,1,32767,1,184,'manual'
4611686035607257088,2,282,1,32767,1,184,'manual'
4611686052787126272,2,280,1,32767,1,186,'manual'
4611686052787126272,2,282,1,32767,1,186,'manual'
4611686035607257088,2,0,1,32767,1,188,'manual'
4611686052787126272,2,0,1,32767,1,194,'manual'
64,2,280,1,32767,1,141,'manual'
64,2,282,1,32767,1,141,'manual'
16,0,280,1,32767,1,153,'manual'
16,0,282,1,32767,1,153,'manual'
64,2,0,1,32767,1,140,'manual'
16,2,0,1,32767,1,152,'manual'
906,2,0,1,32767,1,139,'manual'
32768,0,0,60,32767,60,90,'manual'
4611686035607257088,2,280,1,35,35,184,'manual'
4611686035607257088,2,282,1,35,35,184,'manual'
4611686052787126272,2,280,1,35,35,186,'manual'
4611686052787126272,2,282,1,35,35,186,'manual'
4611686035607257088,2,0,1,35,35,188,'manual'
4611686052787126272,2,0,1,35,35,194,'manual'
64,2,280,35,35,35,141,'manual'
64,2,282,35,35,35,141,'manual'
16,2,280,35,35,35,140,'manual'
16,2,282,35,35,35,140,'manual'
64,2,0,35,35,35,140,'manual'
16,2,0,35,35,35,141,'manual'
4,32,0,25,25,25,92,'manual'
0,2,0,35,35,35,139,'auto'
32768,0,0,0,0,0,32774,'manual'
32768,0,0,45,32767,45,78,'manual'
4611686035607257088,2,280,1,35,35,184,'manual'
4611686035607257088,2,282,1,35,35,184,'manual'
4611686052787126272,2,280,1,35,35,186,'manual'
4611686052787126272,2,282,1,35,35,186,'manual'
4611686035607257088,2,0,1,35,35,188,'manual'
4611686052787126272,2,0,1,35,35,194,'manual'
64,2,280,35,35,35,141,'manual'
64,2,282,35,35,35,141,'manual'
16,2,280,35,35,35,140,'manual'
16,2,282,35,35,35,140,'manual'
64,2,0,35,35,35,140,'manual'
16,2,0,35,35,35,141,'manual'
4,32,0,25,25,25,94,'manual'
0,2,0,35,35,35,139,'auto'
32768,0,0,0,0,0,32774,'manual'
32768,0,0,45,32767,45,78,'manual'
0,10,1238,10,24,10,96,'auto'
0,10,1245,10,24,10,97,'auto'
4611686035607257104,4,40,1,5,1,108,'manual'
4611686052787126288,4,40,1,5,1,109,'manual'
4611686035607257152,4,0,1,5,1,108,'manual'
4611686052787126336,4,0,1,5,1,109,'manual'
4611686035607257088,33,0,1,5,1,162,'manual'
4611686052787126272,33,0,1,5,1,163,'manual'
4611686035607257088,33,0,6,18,6,166,'manual'
4611686052787126272,33,0,6,18,6,167,'manual'
64,10,0,1,2,1,107,'manual'
16,10,0,1,2,1,148,'manual'
1008,10,0,10,19,10,96,'manual'
32768,2,0,24,32767,24,32770,'manual'
0,10,1238,1,24,1,98,'auto'
4611686035607257088,33,0,10,19,10,166,'manual'
4611686052787126272,33,0,10,19,10,167,'manual'
14,10,466,10,24,10,95,'manual'
32768,2,0,24,32767,24,32769,'manual'
0,10,1251,10,24,10,98,'auto'
1008,10,0,10,24,10,96,'manual'
0,10,0,1,24,1,95,'auto'
32768,2,0,24,32767,24,32770,'manual'
0,10,0,1,24,1,96,'auto'
32768,2,0,24,32767,24,32769,'manual'
4611686035607257152,4,40,1,5,1,124,'manual'
4611686052787126336,4,40,1,5,1,125,'manual'
4611686035607257152,4,0,1,5,1,108,'manual'
4611686052787126336,4,0,1,5,1,109,'manual'
4611686035607257088,33,0,5,14,6,168,'manual'
4611686052787126272,33,0,5,14,6,170,'manual'
4611686035607257088,18,0,15,15,15,169,'manual'
4611686052787126272,18,0,15,15,15,171,'manual'
16,34,40,1,2,1,150,'manual'
64,4,40,1,2,1,123,'manual'
64,10,0,1,2,1,148,'manual'
16,10,0,1,2,1,107,'manual'
1008,10,0,10,14,10,101,'manual'
1008,18,0,15,15,15,102,'manual'
32768,18,0,0,0,0,100,'manual'
4611686035607257088,33,0,1,4,1,169,'manual'
4611686052787126272,33,0,1,4,1,171,'manual'
32768,2,0,9,32767,9,32770,'manual'
4611686035607257088,33,0,10,14,10,168,'manual'
4611686052787126272,33,0,10,14,10,170,'manual'
4611686035607257088,18,0,15,15,15,169,'manual'
4611686052787126272,18,0,15,15,15,171,'manual'
14,10,466,10,14,10,99,'manual'
14,18,466,15,15,15,100,'manual'
32768,18,0,0,0,0,102,'manual'
4611686035607257088,33,0,1,4,1,169,'manual'
4611686052787126272,33,0,1,4,1,171,'manual'
14,10,466,1,9,1,100,'manual'
32768,2,0,9,32767,9,32769,'manual'
4611686035607257152,4,40,1,5,1,124,'manual'
4611686052787126336,4,40,1,5,1,125,'manual'
4611686035607257152,4,0,1,5,1,108,'manual'
4611686052787126336,4,0,1,5,1,109,'manual'
4611686035607257088,33,0,5,14,6,168,'manual'
4611686052787126272,33,0,5,14,6,170,'manual'
4611686035607257088,18,0,15,15,15,169,'manual'
4611686052787126272,18,0,15,15,15,171,'manual'
16,34,40,1,2,1,150,'manual'
64,4,40,1,2,1,123,'manual'
64,10,0,1,2,1,148,'manual'
16,10,0,1,2,1,107,'manual'
1008,10,0,10,14,10,105,'manual'
1008,18,0,15,15,15,106,'manual'
32768,18,0,0,0,0,104,'manual'
4611686035607257088,33,0,1,4,1,169,'manual'
4611686052787126272,33,0,1,4,1,171,'manual'
32768,2,0,9,32767,9,32770,'manual'
4611686035607257088,33,0,10,14,10,168,'manual'
4611686052787126272,33,0,10,14,10,170,'manual'
4611686035607257088,18,0,15,15,15,169,'manual'
4611686052787126272,18,0,15,15,15,171,'manual'
14,10,466,10,14,10,103,'manual'
14,18,466,15,15,15,104,'manual'
32768,18,0,0,0,0,106,'manual'
4611686035607257088,33,0,1,4,1,169,'manual'
4611686052787126272,33,0,1,4,1,171,'manual'
14,10,466,1,9,1,104,'manual'
32768,2,0,9,32767,9,32769,'manual'
0,34,32,1,1,1,107,'auto'
0,34,34,1,1,1,150,'auto'
0,34,280,1,1,1,150,'auto'
0,34,282,1,1,1,150,'auto'
16,34,1256,1,1,1,107,'manual'
16,34,1259,1,1,1,107,'manual'
64,34,1262,1,1,1,107,'manual'
64,34,1265,1,1,1,107,'manual'
4611686031312289792,15,32,1,31,31,180,'manual'
4611686035607257088,10,0,1,30,1,108,'manual'
4611686052787126272,10,0,1,30,1,109,'manual'
4611686035607257088,2,0,31,31,31,172,'manual'
4611686052787126272,2,0,31,31,31,173,'manual'
896,10,280,1,2,1,99,'manual'
896,10,282,1,2,1,103,'manual'
896,10,0,1,2,1,95,'manual'
0,2,280,31,31,31,114,'auto'
0,2,282,31,31,31,116,'auto'
32768,2,0,0,0,0,113,'manual'
0,2,0,31,31,31,172,'auto'
32768,2,0,0,0,0,113,'manual'
0,2,0,31,31,31,173,'auto'
32768,2,0,0,0,0,113,'manual'
4611686035607257088,10,0,1,30,1,111,'manual'
4611686052787126272,10,0,1,30,1,112,'manual'
4611686035607257088,2,0,31,31,31,172,'manual'
4611686052787126272,2,0,31,31,31,173,'manual'
0,2,280,31,31,31,114,'auto'
0,2,282,31,31,31,116,'auto'
32768,2,0,0,0,0,113,'manual'
0,2,0,31,31,31,172,'auto'
32768,2,0,0,0,0,113,'manual'
0,2,0,31,31,31,173,'auto'
32768,2,0,0,0,0,113,'manual'
4611686035607257088,33,0,1,3,1,172,'manual'
4611686052787126272,33,0,1,3,1,173,'manual'
4611686035607257200,13,0,1,32767,13,1746,'manual'
4611686052787126384,13,0,1,32767,13,1748,'manual'
4611686035607257088,13,0,1,32767,13,1668,'manual'
4611686052787126272,13,0,1,32767,13,1669,'manual'
1008,10,0,1,3,1,118,'manual'
32768,2,0,13,32767,13,32770,'manual'
4611686035607257088,35,0,1,8,1,174,'manual'
4611686052787126272,35,0,1,8,1,175,'manual'
4611686035607257102,14,0,1,32767,32767,1668,'manual'
4611686052787126286,14,0,1,32767,32767,1669,'manual'
4611686035607257088,14,0,1,32767,32767,1746,'manual'
4611686052787126272,14,0,1,32767,32767,1748,'manual'
1008,10,0,1,3,1,119,'manual'
32768,18,0,0,0,0,115,'manual'
4611686035607257102,13,0,1,32767,1,1668,'manual'
4611686052787126286,13,0,1,32767,1,1669,'manual'
4611686035607257088,13,0,1,32767,1,1746,'manual'
4611686052787126272,13,0,1,32767,1,1748,'manual'
32768,2,0,7,32767,7,32770,'manual'
4611686035607257088,35,0,1,8,1,174,'manual'
4611686052787126272,35,0,1,8,1,174,'manual'
4611686035607257102,14,0,1,32767,32767,1668,'manual'
4611686052787126286,14,0,1,32767,32767,1669,'manual'
4611686035607257088,14,0,1,32767,32767,1746,'manual'
4611686052787126272,14,0,1,32767,32767,1748,'manual'
1008,10,0,1,3,1,121,'manual'
32768,18,0,0,0,0,117,'manual'
4611686035607257102,13,0,1,32767,1,1668,'manual'
4611686052787126286,13,0,1,32767,1,1669,'manual'
4611686035607257088,13,0,1,32767,1,1746,'manual'
4611686052787126272,13,0,1,32767,1,1748,'manual'
32768,2,0,7,32767,7,32770,'manual'
4611686035607257088,33,0,1,3,1,172,'manual'
4611686052787126272,33,0,1,3,1,173,'manual'
4611686035607257102,13,0,1,32767,13,1668,'manual'
4611686052787126286,13,0,1,32767,13,1669,'manual'
4611686035607257088,13,0,1,32767,13,1746,'manual'
4611686052787126272,13,0,1,32767,13,1748,'manual'
32768,2,0,13,32767,13,32769,'manual'
4611686035607257088,35,0,1,8,1,174,'manual'
4611686052787126272,35,0,1,8,1,175,'manual'
4611686035607257102,14,0,1,32767,32767,1668,'manual'
4611686052787126286,14,0,1,32767,32767,1669,'manual'
